,country_ID,Year,Value
1244,99,1999,23.1
1245,100,1999,21.4
1246,101,1999,15.5
1247,102,1999,2.2
1248,103,1999,2.5
1249,104,1999,6.6
1250,105,1999,2.8
1251,106,1999,3.6
1252,107,1999,22.7
1253,108,1999,43.1
1254,109,1999,6.4
1255,110,1999,6.6
1256,111,1999,20.3
1257,112,1999,34.2
1258,114,1999,11.3
1259,115,1999,15.6
1260,116,1999,16.3
1261,117,1999,3.5
1262,118,1999,2.1
1263,119,1999,9.1
1264,120,1999,54.7
1265,121,1999,1.5
1266,122,1999,12.6
1267,123,1999,21.0
1268,124,1999,15.1
1269,125,1999,2.4
1270,126,1999,3.8
1271,127,1999,36.7
1272,128,1999,15.5
1273,129,1999,17.5
1274,130,1999,3.7
1275,131,1999,44.5
1276,132,1999,14.2
1277,133,1999,12.9
1278,134,1999,11.9
1279,135,1999,13.2
1280,136,1999,3.1
1281,137,1999,17.2
1282,138,1999,13.3
1283,139,1999,25.7
1284,140,1999,2.8
1285,141,1999,14.0
1286,173,1999,16.8
1287,142,1999,15.9
1288,143,1999,18.8
1289,144,1999,2.1
1290,145,1999,14.0
1291,146,1999,12.5
1292,147,1999,14.1
1293,148,1999,36.0
1294,150,1999,5.9
1295,151,1999,25.6
1296,152,1999,4.5
1297,153,1999,15.2
1298,154,1999,8.4
1299,155,1999,4.2
1300,156,1999,4.3
1301,157,1999,15.2
1302,158,1999,14.8
1303,159,1999,13.1
1304,160,1999,3.9
1305,161,1999,19.2
1306,163,1999,18.0
1307,164,1999,2.0
1308,165,1999,5.5
1309,166,1999,18.5
1310,168,1999,14.2
1311,169,1999,13.5
1312,170,1999,17.7
1313,171,1999,7.8
1314,172,1999,3.5
1315,174,1999,1.3
1316,175,1999,3.9
1317,177,1999,36.3
1318,178,1999,10.1
1319,179,1999,17.7
1320,180,1999,21.6
1321,181,1999,10.6
1322,182,1999,38.5
1323,183,1999,2.3
1324,184,1999,18.8
1325,185,1999,21.3
1326,186,1999,18.1
1327,187,1999,3.6
1328,188,1999,24.8
1329,189,1999,20.1
1330,190,1999,9.5
1331,191,1999,15.1
1332,192,1999,19.0
1333,193,1999,0.6
1334,194,1999,8.4
1335,195,1999,4.1
1336,196,1999,10.2
1337,1,2000,2.3
1338,2,2000,13.2
1339,3,2000,17.4
1340,4,2000,22.2
1341,5,2000,3.6
1342,6,2000,12.7
1343,7,2000,20.7
1344,8,2000,14.2
1345,9,2000,20.2
1346,10,2000,14.0
1347,11,2000,12.5
1348,12,2000,23.9
1349,13,2000,22.9
1350,14,2000,1.3
1351,15,2000,15.1
1352,16,2000,18.8
1353,17,2000,17.0
1354,18,2000,16.4
1355,19,2000,5.0
1356,20,2000,2.4
1357,21,2000,13.2
1358,22,2000,12.6
1359,23,2000,13.1
1360,24,2000,14.5
1361,25,2000,7.2
1362,26,2000,18.6
1363,27,2000,2.1
1364,28,2000,2.4
1365,46,2000,5.0
1366,29,2000,6.3
1367,30,2000,1.5
1368,31,2000,5.8
1369,32,2000,20.5
1370,33,2000,3.9
1371,34,2000,2.9
1372,35,2000,20.6
1373,36,2000,2.4
1374,37,2000,15.4
1375,38,2000,4.1
1376,39,2000,5.2
1377,40,2000,44.9
1378,41,2000,14.8
1379,42,2000,17.5
1380,43,2000,17.3
1381,44,2000,16.4
1382,45,2000,21.0
1383,47,2000,4.0
1384,48,2000,3.1
1385,49,2000,14.0
1386,50,2000,9.3
1387,51,2000,19.4
1388,52,2000,16.0
1389,53,2000,13.2
1390,54,2000,22.2
1391,55,2000,15.6
1392,56,2000,4.3
1393,57,2000,2.3
1394,58,2000,17.4
1395,167,2000,10.7
1396,59,2000,1.9
1397,61,2000,21.0
1398,62,2000,16.4
1399,63,2000,15.8
1400,64,2000,9.3
1401,65,2000,4.8
1402,66,2000,13.7
1403,67,2000,16.3
1404,68,2000,5.5
1405,69,2000,18.5
1406,70,2000,13.5
1407,71,2000,12.9
1408,72,2000,3.7
1409,73,2000,4.3
1410,74,2000,11.9
1411,75,2000,10.9
1412,76,2000,12.6
1413,77,2000,19.6
1414,78,2000,16.0
1415,79,2000,1.6
1416,80,2000,2.6
1417,81,2000,16.6
1418,82,2000,22.2
1419,83,2000,16.0
1420,84,2000,21.1
1421,85,2000,15.0
1422,86,2000,15.9
1423,87,2000,2.1
1424,88,2000,26.4
1425,89,2000,14.0
1426,90,2000,3.2
1427,91,2000,34.9
1428,92,2000,29.6
1429,93,2000,9.6
1430,94,2000,1.7
1431,95,2000,19.3
1432,96,2000,24.6
1433,97,2000,10.0
1434,98,2000,5.6
1435,99,2000,23.5
1436,100,2000,21.6
1437,101,2000,15.8
1438,102,2000,2.3
1439,103,2000,2.7
1440,104,2000,7.0
1441,105,2000,3.0
1442,106,2000,3.8
1443,107,2000,23.1
1444,108,2000,43.7
1445,109,2000,6.7
1446,110,2000,6.8
1447,111,2000,20.8
1448,112,2000,34.7
1449,114,2000,11.6
1450,115,2000,16.2
1451,116,2000,16.7
1452,117,2000,3.7
1453,118,2000,2.2
1454,119,2000,9.5
1455,120,2000,55.1
1456,121,2000,1.6
1457,122,2000,13.0
1458,123,2000,21.5
1459,124,2000,15.6
1460,125,2000,2.5
1461,126,2000,4.0
1462,127,2000,37.5
1463,128,2000,16.0
1464,129,2000,18.0
1465,130,2000,3.9
1466,131,2000,45.0
1467,132,2000,14.7
1468,133,2000,13.3
1469,134,2000,12.3
1470,135,2000,13.5
1471,136,2000,3.3
1472,137,2000,17.5
1473,138,2000,13.7
1474,139,2000,26.2
1475,140,2000,2.9
1476,141,2000,14.2
1477,173,2000,17.1
1478,142,2000,16.2
1479,143,2000,19.0
1480,144,2000,2.3
1481,145,2000,14.4
1482,146,2000,12.9
1483,147,2000,14.6
1484,148,2000,36.7
1485,150,2000,6.3
1486,151,2000,26.2
1487,152,2000,4.7
1488,153,2000,15.5
1489,154,2000,8.6
1490,155,2000,4.4
1491,156,2000,4.4
1492,157,2000,15.5
1493,158,2000,15.1
1494,159,2000,13.5
1495,160,2000,4.1
1496,161,2000,19.7
1497,163,2000,18.3
1498,164,2000,2.1
1499,165,2000,5.8
1500,166,2000,18.9
1501,168,2000,14.6
1502,169,2000,13.9
1503,170,2000,18.2
1504,171,2000,8.0
1505,172,2000,3.7
1506,174,2000,1.4
1507,175,2000,4.1
1508,177,2000,37.0
1509,178,2000,10.6
1510,179,2000,18.2
1511,180,2000,22.2
1512,181,2000,11.0
1513,182,2000,39.3
1514,183,2000,2.4
1515,184,2000,19.1
1516,185,2000,21.8
1517,186,2000,18.6
1518,187,2000,3.8
1519,188,2000,25.5
1520,189,2000,20.6
1521,190,2000,9.8
1522,191,2000,15.6
1523,192,2000,19.4
1524,193,2000,0.6
1525,194,2000,8.8
1526,195,2000,4.2
1527,196,2000,10.5
1528,1,2001,2.4
1529,2,2001,13.6
1530,3,2001,17.9
1531,4,2001,22.5
1532,5,2001,3.8
1533,6,2001,13.0
1534,7,2001,21.2
1535,8,2001,14.4
1536,9,2001,20.7
1537,10,2001,14.3
1538,11,2001,12.8
1539,12,2001,24.3
1540,13,2001,23.3
1541,14,2001,1.4
1542,15,2001,15.6
1543,16,2001,19.1
1544,17,2001,17.3
1545,18,2001,16.9
1546,19,2001,5.2
1547,20,2001,2.6
1548,21,2001,13.6
1549,22,2001,12.8
1550,23,2001,13.6
1551,24,2001,15.0
1552,25,2001,7.5
1553,26,2001,18.9
1554,27,2001,2.3
1555,28,2001,2.5
1556,46,2001,5.2
1557,29,2001,6.6
1558,30,2001,1.6
1559,31,2001,6.1
1560,32,2001,21.0
1561,33,2001,4.1
1562,34,2001,3.1
1563,35,2001,21.0
1564,36,2001,2.5
1565,37,2001,15.7
1566,38,2001,4.3
1567,39,2001,5.4
1568,40,2001,45.8
1569,41,2001,15.4
1570,42,2001,17.9
1571,43,2001,17.7
1572,44,2001,16.8
1573,45,2001,21.2
1574,47,2001,4.2
1575,48,2001,3.3
1576,49,2001,14.4
1577,50,2001,9.6
1578,51,2001,19.9
1579,52,2001,16.6
1580,53,2001,13.6
1581,54,2001,22.7
1582,55,2001,16.1
1583,56,2001,4.5
1584,57,2001,2.4
1585,58,2001,17.6
1586,167,2001,11.1
1587,59,2001,2.0
1588,61,2001,21.5
1589,62,2001,16.7
1590,63,2001,16.2
1591,64,2001,9.6
1592,65,2001,5.0
1593,66,2001,14.1
1594,67,2001,16.6
1595,68,2001,5.8
1596,69,2001,18.9
1597,70,2001,13.9
1598,71,2001,13.4
1599,72,2001,3.9
1600,73,2001,4.5
1601,74,2001,12.4
1602,75,2001,11.5
1603,76,2001,13.1
1604,77,2001,19.9
1605,78,2001,16.4
1606,79,2001,1.7
1607,80,2001,2.8
1608,81,2001,17.1
1609,82,2001,22.6
1610,83,2001,16.5
1611,84,2001,21.4
1612,85,2001,15.3
1613,86,2001,16.4
1614,87,2001,2.2
1615,88,2001,26.9
1616,89,2001,14.4
1617,90,2001,3.4
1618,91,2001,35.8
1619,92,2001,30.1
1620,93,2001,9.9
1621,94,2001,1.8
1622,95,2001,19.5
1623,96,2001,24.9
1624,97,2001,10.4
1625,98,2001,5.7
1626,99,2001,24.0
1627,100,2001,21.9
1628,101,2001,16.2
1629,102,2001,2.4
1630,103,2001,2.8
1631,104,2001,7.5
1632,105,2001,3.2
1633,106,2001,4.0
1634,107,2001,23.5
1635,108,2001,44.4
1636,109,2001,7.0
1637,110,2001,7.0
1638,111,2001,21.3
1639,112,2001,35.4
1640,114,2001,11.9
1641,115,2001,16.6
1642,116,2001,17.2
1643,117,2001,3.8
1644,118,2001,2.3
1645,119,2001,9.8
1646,120,2001,55.5
1647,121,2001,1.7
1648,122,2001,13.5
1649,123,2001,22.1
1650,124,2001,16.0
1651,125,2001,2.7
1652,126,2001,4.2
1653,127,2001,38.2
1654,128,2001,16.4
1655,129,2001,18.5
1656,130,2001,4.1
1657,131,2001,45.6
1658,132,2001,15.2
1659,133,2001,13.7
1660,134,2001,12.8
1661,135,2001,13.9
1662,136,2001,3.4
1663,137,2001,17.8
1664,138,2001,14.1
1665,139,2001,26.8
1666,140,2001,3.0
1667,141,2001,14.5
1668,173,2001,17.4
1669,142,2001,16.5
1670,143,2001,19.3
1671,144,2001,2.4
1672,145,2001,14.8
1673,146,2001,13.3
1674,147,2001,15.1
1675,148,2001,37.4
1676,150,2001,6.6
1677,151,2001,26.7
1678,152,2001,4.9
1679,153,2001,15.8
1680,154,2001,8.9
1681,155,2001,4.6
1682,156,2001,4.5
1683,157,2001,15.8
1684,158,2001,15.4
1685,159,2001,14.0
1686,160,2001,4.3
1687,161,2001,20.2
1688,163,2001,18.6
1689,164,2001,2.2
1690,165,2001,5.0
1691,166,2001,19.4
1692,168,2001,14.9
1693,169,2001,14.2
1694,170,2001,18.7
1695,171,2001,8.2
1696,172,2001,3.9
1697,174,2001,1.5
1698,175,2001,4.3
1699,177,2001,37.7
1700,178,2001,11.0
1701,179,2001,18.7
1702,180,2001,22.7
1703,181,2001,11.3
1704,182,2001,40.0
1705,183,2001,2.5
1706,184,2001,19.3
1707,185,2001,22.3
1708,186,2001,19.2
1709,187,2001,4.0
1710,188,2001,26.2
1711,189,2001,21.0
1712,190,2001,10.1
1713,191,2001,16.2
1714,192,2001,19.9
1715,193,2001,0.7
1716,194,2001,9.2
1717,195,2001,4.4
1718,196,2001,10.9
1719,1,2002,2.6
1720,2,2002,14.0
1721,3,2002,18.5
1722,4,2002,22.7
1723,5,2002,4.1
1724,6,2002,13.3
1725,7,2002,21.6
1726,8,2002,14.7
1727,9,2002,21.3
1728,10,2002,14.7
1729,11,2002,13.2
1730,12,2002,24.8
1731,13,2002,23.6
1732,14,2002,1.5
1733,15,2002,16.0
1734,16,2002,19.5
1735,17,2002,17.6
1736,18,2002,17.3
1737,19,2002,5.5
1738,20,2002,2.8
1739,21,2002,14.0
1740,22,2002,13.1
1741,23,2002,14.0
1742,24,2002,15.5
1743,25,2002,7.9
1744,26,2002,19.3
1745,27,2002,2.4
1746,28,2002,2.6
1747,46,2002,5.5
1748,29,2002,6.9
1749,30,2002,1.7
1750,31,2002,6.4
1751,32,2002,21.6
1752,33,2002,4.2
1753,34,2002,3.2
1754,35,2002,21.5
1755,36,2002,2.7
1756,37,2002,16.2
1757,38,2002,4.5
1758,39,2002,5.6
1759,40,2002,46.6
1760,41,2002,16.0
1761,42,2002,18.3
1762,43,2002,18.2
1763,44,2002,17.1
1764,45,2002,21.5
1765,47,2002,4.3
1766,48,2002,3.4
1767,49,2002,14.7
1768,50,2002,9.8
1769,51,2002,20.3
1770,52,2002,17.2
1771,53,2002,14.0
1772,54,2002,23.3
1773,55,2002,16.7
1774,56,2002,4.6
1775,57,2002,2.5
1776,58,2002,17.8
1777,167,2002,11.4
1778,59,2002,2.2
1779,61,2002,22.1
1780,62,2002,17.1
1781,63,2002,16.5
1782,64,2002,10.0
1783,65,2002,5.3
1784,66,2002,14.5
1785,67,2002,17.0
1786,68,2002,6.1
1787,69,2002,19.3
1788,70,2002,14.4
1789,71,2002,13.9
1790,72,2002,4.1
1791,73,2002,4.8
1792,74,2002,12.8
1793,75,2002,12.0
1794,76,2002,13.5
1795,77,2002,20.2
1796,78,2002,16.8
1797,79,2002,1.8
1798,80,2002,3.0
1799,81,2002,17.6
1800,82,2002,23.0
1801,83,2002,17.0
1802,84,2002,21.7
1803,85,2002,15.6
1804,86,2002,16.9
1805,87,2002,2.2
1806,88,2002,27.5
1807,89,2002,14.7
1808,90,2002,3.6
1809,91,2002,36.6
1810,92,2002,30.5
1811,93,2002,10.2
1812,94,2002,2.0
1813,95,2002,19.7
1814,96,2002,25.3
1815,97,2002,10.8
1816,98,2002,5.9
1817,99,2002,24.5
1818,100,2002,22.1
1819,101,2002,16.6
1820,102,2002,2.5
1821,103,2002,3.0
1822,104,2002,7.9
1823,105,2002,3.4
1824,106,2002,4.3
1825,107,2002,23.9
1826,108,2002,45.0
1827,109,2002,7.4
1828,110,2002,7.2
1829,111,2002,21.8
1830,112,2002,36.0
1831,114,2002,12.3
1832,115,2002,17.1
1833,116,2002,17.7
1834,117,2002,4.0
1835,118,2002,2.5
1836,119,2002,10.2
1837,120,2002,55.9
1838,121,2002,1.8
1839,122,2002,13.9
1840,123,2002,22.7
1841,124,2002,16.5
1842,125,2002,2.8
1843,126,2002,4.4
1844,127,2002,39.0
1845,128,2002,16.8
1846,129,2002,18.8
1847,130,2002,4.3
1848,131,2002,46.2
1849,132,2002,15.7
1850,133,2002,14.1
1851,134,2002,13.3
1852,135,2002,14.2
1853,136,2002,3.6
1854,137,2002,18.1
1855,138,2002,14.6
1856,139,2002,27.4
1857,140,2002,3.1
1858,141,2002,14.7
1859,173,2002,17.7
1860,142,2002,16.8
1861,143,2002,19.5
1862,144,2002,2.6
1863,145,2002,15.3
1864,146,2002,13.7
1865,147,2002,15.6
1866,148,2002,38.1
1867,150,2002,6.9
1868,151,2002,27.1
1869,152,2002,5.1
1870,153,2002,16.2
1871,154,2002,9.2
1872,155,2002,4.9
1873,156,2002,4.6
1874,157,2002,16.0
1875,158,2002,15.7
1876,159,2002,14.4
1877,160,2002,4.5
1878,161,2002,20.8
1879,163,2002,19.0
1880,164,2002,2.4
1881,165,2002,3.7
1882,166,2002,19.8
1883,168,2002,15.3
1884,169,2002,14.5
1885,170,2002,19.2
1886,171,2002,8.5
1887,172,2002,4.2
1888,174,2002,1.6
1889,175,2002,4.5
1890,177,2002,38.4
1891,178,2002,11.5
1892,179,2002,19.2
1893,180,2002,23.3
1894,181,2002,11.7
1895,182,2002,40.8
1896,183,2002,2.6
1897,184,2002,19.6
1898,185,2002,22.8
1899,186,2002,19.7
1900,187,2002,4.2
1901,188,2002,26.9
1902,189,2002,21.4
1903,190,2002,10.4
1904,191,2002,16.7
1905,192,2002,20.3
1906,193,2002,0.7
1907,194,2002,9.6
1908,195,2002,4.5
1909,196,2002,11.2
1910,1,2003,2.7
1911,2,2003,14.5
1912,3,2003,19.1
1913,4,2003,22.9
1914,5,2003,4.3
1915,6,2003,13.7
1916,7,2003,22.1
1917,8,2003,15.0
1918,9,2003,21.8
1919,10,2003,15.0
1920,11,2003,13.5
1921,12,2003,25.3
1922,13,2003,24.0
1923,14,2003,1.6
1924,15,2003,16.5
1925,16,2003,19.8
1926,17,2003,17.9
1927,18,2003,17.8
1928,19,2003,5.7
1929,20,2003,3.0
1930,21,2003,14.4
1931,22,2003,13.4
1932,23,2003,14.4
1933,24,2003,15.9
1934,25,2003,8.2
1935,26,2003,19.6
1936,27,2003,2.6
1937,28,2003,2.8
1938,46,2003,5.7
1939,29,2003,7.3
1940,30,2003,1.8
1941,31,2003,6.7
1942,32,2003,22.2
1943,33,2003,4.4
1944,34,2003,3.4
1945,35,2003,21.9
1946,36,2003,2.8
1947,37,2003,16.6
1948,38,2003,4.7
1949,39,2003,5.8
1950,40,2003,47.5
1951,41,2003,16.7
1952,42,2003,18.6
1953,43,2003,18.6
1954,44,2003,17.5
1955,45,2003,21.7
1956,47,2003,4.4
1957,48,2003,3.6
1958,49,2003,15.0
1959,50,2003,10.0
1960,51,2003,20.8
1961,52,2003,17.9
1962,53,2003,14.4
1963,54,2003,23.8
1964,55,2003,17.3
1965,56,2003,4.8
1966,57,2003,2.6
1967,58,2003,18.0
1968,167,2003,11.7
1969,59,2003,2.3
1970,61,2003,22.6
1971,62,2003,17.5
1972,63,2003,16.9
1973,64,2003,10.3
1974,65,2003,5.6
1975,66,2003,14.9
1976,67,2003,17.3
1977,68,2003,6.4
1978,69,2003,19.6
1979,70,2003,14.8
1980,71,2003,14.3
1981,72,2003,4.3
1982,73,2003,5.1
1983,74,2003,13.3
1984,75,2003,12.6
1985,76,2003,14.0
1986,77,2003,20.5
1987,78,2003,17.1
1988,79,2003,1.9
1989,80,2003,3.2
1990,81,2003,18.0
1991,82,2003,23.5
1992,83,2003,17.6
1993,84,2003,22.1
1994,85,2003,15.9
1995,86,2003,17.4
1996,87,2003,2.4
1997,88,2003,28.1
1998,89,2003,15.1
1999,90,2003,3.8
2000,91,2003,37.4
2001,92,2003,31.0
2002,93,2003,10.6
2003,94,2003,2.1
2004,95,2003,20.0
2005,96,2003,25.6
2006,97,2003,11.2
2007,98,2003,6.1
2008,99,2003,25.0
2009,100,2003,22.4
2010,101,2003,17.1
2011,102,2003,2.7
2012,103,2003,3.1
2013,104,2003,8.4
2014,105,2003,3.6
2015,106,2003,4.5
2016,107,2003,24.2
2017,108,2003,45.5
2018,109,2003,7.7
2019,110,2003,7.5
2020,111,2003,22.3
2021,112,2003,36.6
2022,114,2003,12.8
2023,115,2003,17.6
2024,116,2003,18.2
2025,117,2003,4.2
2026,118,2003,2.6
2027,119,2003,10.7
2028,120,2003,56.3
2029,121,2003,1.9
2030,122,2003,14.4
2031,123,2003,23.2
2032,124,2003,16.9
2033,125,2003,2.9
2034,126,2003,4.7
2035,127,2003,39.7
2036,128,2003,17.3
2037,129,2003,19.2
2038,130,2003,4.6
2039,131,2003,46.8
2040,132,2003,16.2
2041,133,2003,14.6
2042,134,2003,13.8
2043,135,2003,14.6
2044,136,2003,3.7
2045,137,2003,18.4
2046,138,2003,15.0
2047,139,2003,27.9
2048,140,2003,3.2
2049,141,2003,15.0
2050,173,2003,17.9
2051,142,2003,17.1
2052,143,2003,19.7
2053,144,2003,2.8
2054,145,2003,15.7
2055,146,2003,14.1
2056,147,2003,16.1
2057,148,2003,38.8
2058,150,2003,7.3
2059,151,2003,27.5
2060,152,2003,5.3
2061,153,2003,16.6
2062,154,2003,9.5
2063,155,2003,5.1
2064,156,2003,4.7
2065,157,2003,16.3
2066,158,2003,15.9
2067,159,2003,14.9
2068,160,2003,4.7
2069,161,2003,21.3
2070,163,2003,19.3
2071,164,2003,2.5
2072,165,2003,4.4
2073,166,2003,20.3
2074,168,2003,15.6
2075,169,2003,14.8
2076,170,2003,19.7
2077,171,2003,8.8
2078,172,2003,4.4
2079,174,2003,1.7
2080,175,2003,4.7
2081,177,2003,39.1
2082,178,2003,11.9
2083,179,2003,19.7
2084,180,2003,23.9
2085,181,2003,12.1
2086,182,2003,41.5
2087,183,2003,2.8
2088,184,2003,19.9
2089,185,2003,23.4
2090,186,2003,20.3
2091,187,2003,4.4
2092,188,2003,27.6
2093,189,2003,21.9
2094,190,2003,10.7
2095,191,2003,17.3
2096,192,2003,20.6
2097,193,2003,0.8
2098,194,2003,10.1
2099,195,2003,4.7
2100,196,2003,11.5
2101,1,2004,2.9
2102,2,2004,14.9
2103,3,2004,19.6
2104,4,2004,23.2
2105,5,2004,4.5
2106,6,2004,14.0
2107,7,2004,22.5
2108,8,2004,15.4
2109,9,2004,22.4
2110,10,2004,15.4
2111,11,2004,13.9
2112,12,2004,25.7
2113,13,2004,24.4
2114,14,2004,1.7
2115,15,2004,17.0
2116,16,2004,20.2
2117,17,2004,18.2
2118,18,2004,18.2
2119,19,2004,6.0
2120,20,2004,3.2
2121,21,2004,14.8
2122,22,2004,13.7
2123,23,2004,14.8
2124,24,2004,16.4
2125,25,2004,8.6
2126,26,2004,20.0
2127,27,2004,2.8
2128,28,2004,2.9
2129,46,2004,6.0
2130,29,2004,7.6
2131,30,2004,1.9
2132,31,2004,7.0
2133,32,2004,22.7
2134,33,2004,4.6
2135,34,2004,3.6
2136,35,2004,22.4
2137,36,2004,3.0
2138,37,2004,17.0
2139,38,2004,4.9
2140,39,2004,6.1
2141,40,2004,48.3
2142,41,2004,17.3
2143,42,2004,19.0
2144,43,2004,19.0
2145,44,2004,17.8
2146,45,2004,22.0
2147,47,2004,4.6
2148,48,2004,3.8
2149,49,2004,15.3
2150,50,2004,10.2
2151,51,2004,21.3
2152,52,2004,18.6
2153,53,2004,14.8
2154,54,2004,24.4
2155,55,2004,17.8
2156,56,2004,5.0
2157,57,2004,2.7
2158,58,2004,18.2
2159,167,2004,12.0
2160,59,2004,2.4
2161,61,2004,23.2
2162,62,2004,17.8
2163,63,2004,17.2
2164,64,2004,10.7
2165,65,2004,5.9
2166,66,2004,15.3
2167,67,2004,17.7
2168,68,2004,6.7
2169,69,2004,20.0
2170,70,2004,15.3
2171,71,2004,14.8
2172,72,2004,4.5
2173,73,2004,5.3
2174,74,2004,13.8
2175,75,2004,13.3
2176,76,2004,14.5
2177,77,2004,20.9
2178,78,2004,17.5
2179,79,2004,2.0
2180,80,2004,3.4
2181,81,2004,18.6
2182,82,2004,23.9
2183,83,2004,18.1
2184,84,2004,22.4
2185,85,2004,16.2
2186,86,2004,17.9
2187,87,2004,2.5
2188,88,2004,28.6
2189,89,2004,15.5
2190,90,2004,4.0
2191,91,2004,38.2
2192,92,2004,31.5
2193,93,2004,10.9
2194,94,2004,2.3
2195,95,2004,20.2
2196,96,2004,25.9
2197,97,2004,11.5
2198,98,2004,6.3
2199,99,2004,25.5
2200,100,2004,22.6
2201,101,2004,17.5
2202,102,2004,2.8
2203,103,2004,3.3
2204,104,2004,8.9
2205,105,2004,3.9
2206,106,2004,4.8
2207,107,2004,24.6
2208,108,2004,46.1
2209,109,2004,8.1
2210,110,2004,7.7
2211,111,2004,22.8
2212,112,2004,37.3
2213,114,2004,13.3
2214,115,2004,18.1
2215,116,2004,18.7
2216,117,2004,4.4
2217,118,2004,2.8
2218,119,2004,11.1
2219,120,2004,56.7
2220,121,2004,2.0
2221,122,2004,14.9
2222,123,2004,23.8
2223,124,2004,17.4
2224,125,2004,3.1
2225,126,2004,4.9
2226,127,2004,40.5
2227,128,2004,17.7
2228,129,2004,19.6
2229,130,2004,4.8
2230,131,2004,47.5
2231,132,2004,16.7
2232,133,2004,15.0
2233,134,2004,14.2
2234,135,2004,15.0
2235,136,2004,3.9
2236,137,2004,18.8
2237,138,2004,15.4
2238,139,2004,28.3
2239,140,2004,3.3
2240,141,2004,15.2
2241,173,2004,18.2
2242,142,2004,17.5
2243,143,2004,19.9
2244,144,2004,3.0
2245,145,2004,16.2
2246,146,2004,14.4
2247,147,2004,16.6
2248,148,2004,39.5
2249,150,2004,7.7
2250,151,2004,27.9
2251,152,2004,5.6
2252,153,2004,16.9
2253,154,2004,9.8
2254,155,2004,5.3
2255,156,2004,4.8
2256,157,2004,16.6
2257,158,2004,16.2
2258,159,2004,15.4
2259,160,2004,4.9
2260,161,2004,21.8
2261,163,2004,19.7
2262,164,2004,2.7
2263,165,2004,5.9
2264,166,2004,20.7
2265,168,2004,16.0
2266,169,2004,15.2
2267,170,2004,20.2
2268,171,2004,9.1
2269,172,2004,4.7
2270,174,2004,1.8
2271,175,2004,5.0
2272,177,2004,39.9
2273,178,2004,12.4
2274,179,2004,20.2
2275,180,2004,24.5
2276,181,2004,12.5
2277,182,2004,42.3
2278,183,2004,2.9
2279,184,2004,20.2
2280,185,2004,23.9
2281,186,2004,20.8
2282,187,2004,4.7
2283,188,2004,28.3
2284,189,2004,22.3
2285,190,2004,11.0
2286,191,2004,17.8
2287,192,2004,21.0
2288,193,2004,0.9
2289,194,2004,10.5
2290,195,2004,4.9
2291,196,2004,11.9
2292,1,2005,3.0
2293,2,2005,15.4
2294,3,2005,20.2
2295,4,2005,23.4
2296,5,2005,4.8
2297,6,2005,14.4
2298,7,2005,23.0
2299,8,2005,15.7
2300,9,2005,22.9
2301,10,2005,15.8
2302,11,2005,14.3
2303,12,2005,26.2
2304,13,2005,24.7
2305,14,2005,1.8
2306,15,2005,17.4
2307,16,2005,20.5
2308,17,2005,18.5
2309,18,2005,18.7
2310,19,2005,6.2
2311,20,2005,3.4
2312,21,2005,15.2
2313,22,2005,14.0
2314,23,2005,15.1
2315,24,2005,16.8
2316,25,2005,9.0
2317,26,2005,20.4
2318,27,2005,2.9
2319,28,2005,3.1
2320,46,2005,6.3
2321,29,2005,7.9
2322,30,2005,2.0
2323,31,2005,7.3
2324,32,2005,23.3
2325,33,2005,4.8
2326,34,2005,3.7
2327,35,2005,22.8
2328,36,2005,3.2
2329,37,2005,17.4
2330,38,2005,5.1
2331,39,2005,6.3
2332,40,2005,49.1
2333,41,2005,18.0
2334,42,2005,19.4
2335,43,2005,19.4
2336,44,2005,18.2
2337,45,2005,22.3
2338,47,2005,4.7
2339,48,2005,4.0
2340,49,2005,15.7
2341,50,2005,10.5
2342,51,2005,21.8
2343,52,2005,19.3
2344,53,2005,15.2
2345,54,2005,24.9
2346,55,2005,18.4
2347,56,2005,5.2
2348,57,2005,2.9
2349,58,2005,18.4
2350,167,2005,12.4
2351,59,2005,2.5
2352,61,2005,23.7
2353,62,2005,18.2
2354,63,2005,17.6
2355,64,2005,11.1
2356,65,2005,6.3
2357,66,2005,15.7
2358,67,2005,18.0
2359,68,2005,7.0
2360,69,2005,20.4
2361,70,2005,15.7
2362,71,2005,15.3
2363,72,2005,4.7
2364,73,2005,5.6
2365,74,2005,14.3
2366,75,2005,13.9
2367,76,2005,15.0
2368,77,2005,21.3
2369,78,2005,17.8
2370,79,2005,2.1
2371,80,2005,3.6
2372,81,2005,19.1
2373,82,2005,24.4
2374,83,2005,18.7
2375,84,2005,22.7
2376,85,2005,16.5
2377,86,2005,18.4
2378,87,2005,2.6
2379,88,2005,29.2
2380,89,2005,15.9
2381,90,2005,4.2
2382,91,2005,38.9
2383,92,2005,32.0
2384,93,2005,11.3
2385,94,2005,2.5
2386,95,2005,20.5
2387,96,2005,26.3
2388,97,2005,11.9
2389,98,2005,6.6
2390,99,2005,26.0
2391,100,2005,22.9
2392,101,2005,17.9
2393,102,2005,3.0
2394,103,2005,3.4
2395,104,2005,9.4
2396,105,2005,4.2
2397,106,2005,5.0
2398,107,2005,25.0
2399,108,2005,46.7
2400,109,2005,8.4
2401,110,2005,7.9
2402,111,2005,23.3
2403,112,2005,37.9
2404,114,2005,13.8
2405,115,2005,18.6
2406,116,2005,19.2
2407,117,2005,4.6
2408,118,2005,3.0
